alpha tmin tmax
-2.273338301170437 190951733.1984562 57749151671.16268
-2.363358512107918 214963032.9754506 62658323002.7361
-2.403305084395862 243251169.28294536 75591056742.26855
-2.036956200787881 143918756.23970115 90670015471.41531
-2.2882476422802362 196221756.14141232 84683901470.9319
-2.3562231129442437 212146480.20687222 39955120667.95568
-2.342307436443092 208581428.91861278 31857348617.45617
-2.3723912163770606 260332292.04178056 98345464201.82784
-2.3673827226848423 215522951.74611166 30795883708.32778
-1.6292301736282249 199180339.98730245 61910479823.16078
-1.5801920482035465 85805127.51395811 66106706760.33006
-2.3024172636604017 200408856.50671363 67063347853.137115
-1.4525106163622266 222501483.07915854 8346805266.574948
-1.6840949211062473 95373820.44973856 59293430275.81277
-1.5547681377878206 146108671.02520302 81181773110.67818
-1.972452481691295 132590043.32935634 57089140878.581184
-1.6490489039373533 90399007.4698748 50176953810.03805
-1.6467839982979044 227617629.88788265 30075372606.60492
-1.508087175281879 76862536.52026373 34180001652.27502
-1.8649496077385699 108350738.41945572 12501735938.741545
-1.8103014361881615 104975325.74081187 29802335074.06355
-2.4107634491450574 239981905.43724528 26944556583.115173
-2.401292556009173 258343832.10223654 15498514241.205982
-2.2684095571360876 191389687.7599426 87069013009.05157
-1.120763161396271 104988710.6926992 8093822248.113559
-1.8178731832894504 101766497.74760346 16880279996.28091
-2.3988159207380684 243867068.48191094 49076511470.40499
-1.9867530848890844 275233804.5741244 24458048644.056828
-2.06329858136667 149018696.97010174 76587516403.02226
-2.2325343459814855 274825190.4432476 24765898671.807213
-1.3038137692183969 30744387.49698014 14757850724.124552
-2.1091710681544367 273707590.2663666 60347570761.569244
-2.3811841558997973 252691029.9760212 89394981595.93715
-1.7399206763308896 97709232.73961924 47107712044.76499
-1.658245257539746 214677193.00633496 52187497484.03185
-1.96755440138543 132346236.09127839 11194575334.522875
-2.0581014606375785 276873184.47492903 11014049550.993832
-1.9432080276253323 129737071.5418815 91213868343.32207
-1.7048464270552866 227218088.45504543 58451925624.255844
-2.3748343528422184 226340971.09834507 94354757715.10912
-1.4936243023107627 127370903.0412361 44792610193.90611
-2.1825096672342834 171070106.98290056 31392169222.416237
-1.5838363824715378 166654665.60957363 95041723391.59654
-1.860453644835187 106986970.14931189 15279093214.33887
-1.6278775484331867 84667537.54438893 40457161146.33521
-1.5516186731056583 111109870.40004554 91605455416.17967
-2.2517774255852476 185934816.1753785 35506728933.377045
-1.639517942953778 206152240.4261188 53355580771.2906
-1.598998754407818 90852589.38410605 67670819089.77039
-1.5426996907673933 177299666.9711456 6176680199.429072
-1.9345064796151874 127130727.99156229 48064465364.374374
-1.9718382337779756 270590147.3263785 42012129232.63322
-2.345459914472541 264550859.03030306 86855954100.44115
-1.5558341624494072 111794339.051771 96217845583.37471
-1.910060686473941 251685273.60157827 7407798045.625432
-1.3968434181743041 55902776.50764625 22653600523.86523
-1.619515382664742 85377642.7301674 43449556512.60531
-2.390901503784504 237011897.03272632 93530605616.31271
-2.1075997125936614 156161468.8869119 30433934410.028065
-1.7516770390272058 99819020.88013035 44014864450.90082
-1.249461204004115 126878727.6952706 6886674552.381634
-2.2803895285138456 195515199.23425865 40044724420.71719
-2.050643861498388 147019036.7938775 59383165636.22356
-1.4616153657014976 69757238.73728064 27967575403.953854
-2.1216629917211045 273334495.2257587 52676632823.0271
-2.3693935106190165 225065181.6831173 57850466407.367546
-1.1903471129590768 126395551.88872215 9123718775.786442
-1.7383042946169984 249510369.77638143 30133838488.853317
-2.3895898095616452 237259950.97248697 94034863774.8883
-2.3331019727614417 267107711.71238416 29561645873.258564
-1.955480965341831 127592149.07819614 22077707428.052547
-2.048980758042855 185827392.27011463 7424639679.353781
-1.77405847675666 253323678.9981493 30858187542.099586
-1.6923043856266125 94585405.35824239 9031410732.754421
-2.0412368715312663 143833848.96403524 30552899260.25058
-1.2682386964917491 67834936.29570565 18908336132.192497
-1.4614705908263335 140485863.20753697 32124375358.17465
-1.6449880719298644 98978686.29470614 83027670788.24707
-2.035172078833295 214915061.8434381 7026267132.249821
-2.0293907169196106 141794865.85396588 12031197110.689959
-2.227575415073531 271161877.6804312 84790679816.60721
-1.8652856814414913 276604633.947436 12618455693.716862
-2.3636799772898116 258202746.09855846 38422177585.37528
-1.9506239736953304 268575199.5389129 45881794820.54555
-2.3817730750629913 244871385.920355 99372704604.50505
-2.2364148090858076 184396730.2393609 40062809281.22577
-2.213179993387329 177450491.42574644 21149472005.143177
-1.953242493463522 131322615.23601618 54931229369.02083
-1.5798447880436228 98381621.02209967 93809885929.95473
-2.0823555569576118 150483914.20912412 20081404339.30544
-1.8484753504933402 115405805.57822222 51301175584.256546
-1.560119692167145 104590567.83459564 84377881460.7096
-2.187260334025976 272016783.9581984 67956515786.59472
-1.448381230246227 61658429.19644991 23949209385.51845
-1.806353360452968 109845917.10757369 61612646048.54839
-2.08959494580272 272363887.5099527 59645718779.81733
-2.232185151253289 222825585.36986834 8106747903.39031
-2.4007575703143975 238596761.8309573 18443290635.80632
-1.5620974335880415 149953956.2686269 77259914057.99396
-2.3014644111639373 266790492.5020291 73729146272.70522
-1.9267742970062975 263365969.84022674 97549353405.00766
-2.242491523314815 202467870.28298405 10050945275.841879
-2.382465967840949 243940624.68683124 50488570999.27872
-2.2920945457221493 199015680.16201204 23544674826.39046
-1.749319040222118 243916068.7355575 41975019492.0317
-1.8263278545793624 258250157.51136658 33507907306.03957
-2.408598333276931 241650875.7134228 13181406522.932453
-2.083771594713217 272686146.9481336 50570815440.946686
-2.346039717434308 261171811.01724294 40426937532.505875
-1.6196778165844583 179336874.59875384 90855682145.03781
-1.6084916621907877 186408385.214943 64970138410.88894
-1.5423816842478755 158616555.36641333 49859550195.1794
-2.2669774611068982 269748809.6600012 35607825442.44353
-1.6303744940891889 185587473.4954627 89295114244.9651
-2.308212222780968 206834533.41625294 94134628682.58038
-2.277627280665812 267860939.8215527 84350892111.1966
-2.3749892951004505 233225677.50729308 55038095857.59499
-2.2581289390487016 192266217.21977413 66033573543.79909
-1.9181393612548827 123775175.94036779 30100685190.52369
-1.5936133337519136 196139745.23058534 42213034132.01572
-2.012525656022346 142944603.1429704 76140107934.10353
-1.7353853281402434 102666554.19269213 87224883978.07138
-2.345377468781437 257208368.221127 87172273472.91237
-2.3535499510600326 258988005.6781895 32189896614.277245
-1.6338673409839783 95660791.20837346 61473972061.937355
-1.909820029411589 261541232.04541025 92647725032.88033
-2.39642340461917 240623151.68225926 19192202585.569717
-1.6200009510075253 189178290.08458844 66614364661.28517
-1.600714574002906 101570997.35624668 96436791554.69032
-1.6708151869378987 214361521.61319423 54901244980.364494
-2.0851309184158153 150858874.6667222 16952240037.045467
-1.9513480985269422 133028877.22071181 95893643207.96587
-1.6448453475415812 194447801.1370476 76229578017.43463
-1.3829409588976853 92015844.35302787 25478088855.753757
-2.1240934274123555 163078234.9259463 72201058114.32513
-1.7706679895764426 244912957.03214794 45196186452.46208
-2.3342086126452126 259443176.06722584 70135721409.63177
-1.8274003572934088 212671292.54938635 6560793942.563552
-1.8315591078142046 193532352.07795584 6515176734.36452
-1.9858076869988193 138078970.61421442 61696625400.85744
-2.3425137274806884 257918077.2422431 49079804263.36879
-1.632561554665642 191726819.47112104 69727492857.43929
-1.6311700402925693 206278888.1450913 43357276342.261444
-1.5407260032315793 112502241.59103537 66302147388.93595
-1.5095771099719757 189640319.26927495 23278384686.617702
-2.0811885982151304 279786169.5057219 14962267522.272192
-1.5552981892078699 141601064.8920604 73284006462.44087
-1.828096596375416 111531470.54220043 37271503031.57752
-1.5559909996343388 158161554.9953665 58413255481.871376
-1.1591827361792828 106414521.81874584 9071022060.581505
-2.130680059725359 270841377.61554265 78203581029.9046
-1.758494449220666 100989937.2913038 33923415200.935795
-1.6507124751209503 214898464.61926183 41041678722.82091
-1.524168036095353 88381942.14849916 41292953115.57542
-2.017322044341001 277087193.7839226 11934201940.525478
-2.3681461002911655 245533695.88659018 72542066730.6052
-2.243427354169544 272507117.9626372 19741089515.71572
-1.2625073582424493 130687631.64351255 6933195902.099757
-1.5733215483304492 225512129.8493953 19418337382.715347
-1.6751487268959977 97276500.71755669 51561660679.65235
-1.4590145219738804 128348939.21904147 33004853227.20389
-1.8743435454180861 207524771.15454572 6631360991.846572
-1.6195835517701547 96142208.5050208 63047323939.259796
-1.8255452132136831 109364956.64146237 29715177131.18817
-1.8035488983192163 104864406.36976045 23265576170.067677
-1.1335260615504241 59892863.78680573 12463159855.345442
-1.7608869775637648 103842322.28196374 47497895041.16771
-1.692513944021058 224757803.6176318 44589805088.383125
-1.9597545014297113 273007542.2575752 22010575051.645313
-1.827708755480959 246153558.53578305 90141295850.30685
-2.3469548800654616 224915240.42148384 69840117171.76483
-1.87272538936642 254181195.41570693 96891381809.25876
-2.373314294387967 244723943.96306407 33888734498.828503
-2.334148124189303 217843505.21181464 71228685541.82292
-2.3702146757374276 243098693.2160853 62455367210.55826
-2.3464449842477704 251901206.75078222 78981608343.69379
-2.166795412818137 174535435.91802824 91855794149.77676
-1.743093324527627 244429546.23597533 35377115119.46053
-1.280966447242109 75382382.7266217 6876010687.131068
-1.4786871948436153 94350064.70203343 36632721878.96256
-2.3436756444115154 258354905.9030159 27540274605.959694
-1.2046845049288728 132457248.2766046 8679932027.714424
-2.344219680207247 254170218.03616753 43745229343.808174
-2.2755197685683126 267499841.85974178 40031227668.611206
-2.3436494272787347 223931988.82545042 54364004791.76541
-1.845394306885134 110529811.94155338 21941560980.69014
-2.0789042885481344 155832630.53578672 72444396496.95299
-1.9214922442277893 128681859.64797898 63926390841.79592
-1.5695783932032166 107006141.86332875 90809157433.33562
-1.8084426717774156 244714415.4980458 67498281957.98726
-1.945970053510385 130547780.99261421 34266220180.48699
-2.3576779788343867 249359238.1682712 37168580442.395065
-1.927472693746288 269931503.5512012 26127330569.882145
-1.615942833415411 177880693.70315266 79043263170.00238
-1.693562479862413 100588486.01917757 59291620354.32154
-2.3096001852753463 262892687.0627676 49952139712.31127
-1.9838919066743703 270122266.0231935 33034031010.564705
-2.3170687840878905 225711727.1505369 11264358610.961441
-2.3531912620195836 247096123.29536638 99812865064.06232
-1.9258143999052408 265004083.89850435 51797941871.19486
-1.8127226541867452 242575549.61846066 94983458325.88269
-2.335695742390668 254321344.67622548 60733309545.219376
-2.207943518712297 270702501.7872658 45520014591.42685
-1.5267686475550497 102994302.60705335 49636336766.296074
-1.6650609098031586 204406168.97125807 64947873668.61119
-2.267819961894674 267780928.92665303 38314125426.08154
-2.368033482805303 244739625.2563189 33913576457.996204
-2.301595767541447 262105373.80691987 92584057040.5311
-1.7967290591238858 261175483.65865114 21759389144.53972
-2.299233395914183 201867573.32526743 15347704664.521442
-1.8737615540657486 123592522.24482003 97240067793.7292
-1.4043406576893198 88875335.81050809 27863611582.81608
-1.9218594438843277 260874871.83509916 84409383084.36113
-1.565295968394341 111222561.52592967 88013728079.52559
-1.6341867756605626 230449188.6912231 22574043932.17332
-1.6545102288583164 191298488.532106 91358567231.35196
-1.4730648195627487 127299123.05791701 34636301588.069916
-1.310749818021088 175901171.11272004 8520440864.611845
-2.29497194940332 207535654.8130005 98238043877.90903
-1.712955987608162 98456657.30139469 40560183509.81039
-1.19320428197031 47970627.528530024 14669225578.014847
-1.6133399403381177 171631385.89399967 88354074101.908
-2.3428008920899686 228942154.0206505 85866937941.03342
-1.3995796594606988 70308626.45929265 24265762192.979656
-2.2774124717761577 243943594.5293277 9964626587.258121
-2.3265706194456426 215207720.92889142 34553355885.38995
-1.5254426276143351 161643485.56384456 36807336005.083755
-1.8287756235083132 111186735.34041701 28295570687.22537
-1.7672812408066645 239571903.78759193 56132684215.57354
-1.6174081935616234 102291038.16590467 77563140028.47458
-2.1176560155014177 271696539.67983186 33140695561.990612
-1.5758478811747074 167380995.1610636 62195625994.059
-1.7799730168164394 236692134.26898232 80441164208.31134
-2.0402829844274684 268879104.3607433 76383225179.53099
-1.4914689455898649 147183574.75154224 32474065200.916134
-1.8368752006971798 116819027.23871824 46316985719.0926
-1.6437914568773002 212241111.79507565 38286412814.818306
-1.6905745366844371 92252374.18689221 27056728730.261814
-1.760075649479564 240242116.2718398 48474151341.51052
-1.5464921460051686 89228653.54688439 41870669177.33472
-1.805739596398336 242884697.3176518 68711252336.96174
-1.5201714405866456 88625085.95640473 37505693163.239365
-1.5654811509780098 156935960.20091224 62757429049.370445
-1.7290975823288357 97715070.45440027 10473926434.26234
-1.9663948702446117 270993384.9434792 24227350013.710052
-1.9786856579490084 266353089.30531126 58204712957.89768
-2.027414403134785 144467771.2500498 23614863034.1208
-2.184978935657247 179819545.42163813 68932089042.18774
-1.454622038767356 216196851.44427767 10161121330.670927
-1.5697265960430098 135056053.65696764 95631340898.01843
-1.9163100091368042 129912148.19415842 88267191377.99828
-2.1104308861840386 164141707.680058 98607743936.53989
-1.6459118459976296 105182465.04309264 88381970440.90628
-1.8694845167826357 251819619.28937355 90333002230.13188
-1.5551356080815206 105648728.25877242 63698708457.76909
